n_ensemble,weights,accuracy_mean,Boots_Hostility_dataset_mean,Boots_kDN_dataset_mean,Boots_DCP_dataset_mean,Boots_TD_U_dataset_mean,Boots_CLD_dataset_mean,Boots_N1_dataset_mean,Boots_N2_dataset_mean,Boots_LSC_dataset_mean,Boots_F1_dataset_mean,accuracy_std,Boots_Hostility_dataset_std,Boots_kDN_dataset_std,Boots_DCP_dataset_std,Boots_TD_U_dataset_std,Boots_CLD_dataset_std,Boots_N1_dataset_std,Boots_N2_dataset_std,Boots_LSC_dataset_std,Boots_F1_dataset_std,confusion_matrix,Boots_Hostility_class_mean,Boots_kDN_class_mean,Boots_DCP_class_mean,Boots_TD_U_class_mean,Boots_CLD_class_mean,Boots_N1_class_mean,Boots_N2_class_mean,Boots_LSC_class_mean,Boots_F1_class_mean,Boots_Hostility_class_std,Boots_kDN_class_std,Boots_DCP_class_std,Boots_TD_U_class_std,Boots_CLD_class_std,Boots_N2_class_std,Boots_LSC_class_std,Boots_F1_class_std,Boots_N1_class_std
1,CLD,0.838,0.1825,0.238475,0.230585261736371,0.447825244200244,0.338619857528201,0.232444444444444,0.323499802683212,0.984334514873506,0.937833333333333,0.00900617072407086,0.0146723473847158,0.00343726009263839,0.0209022905204633,0.0376351623089472,0.00550110033970964,0.00403768835798835,0.00309288731767806,0.00164036607421963,0.00746025347722478,"[[1258, 242], [244, 1256]]","[0.18614514034085794, 0.1789658468952035]","[0.24162855595189434, 0.2355381838954025]","[0.23269709993595153, 0.22860992151958087]","[0.44466347005647877, 0.45110292509127026]","[0.3431879151063944, 0.33437334189758866]","[0.2358199124780973, 0.2291216232519055]","[0.3317383288327134, 0.3154498577840498]","[0.9854137050484522, 0.9832878324409625]","[0.9503666000685215, 0.9257200379728253]","[0.025577018138093505, 0.0211161984780965]","[0.007820976045361777, 0.009377510635907419]","[0.02118566701856133, 0.020865761797392548]","[0.03823775077343722, 0.03168703620038176]","[0.013334178404248588, 0.005252610852005969]","[0.005141331603399023, 0.008628459690150607]","[0.00067079563974715, 0.003382309742726679]","[0.010907854356158915, 0.01467176520554508]","[0.004799923530920404, 0.010158262897517045]"
1,DCP,0.828,0.158666666666667,0.208825,0.220605044121192,0.451115760628261,0.272557423162575,0.204694444444444,0.300803960888424,0.978785863219349,0.9165,0.0194864625374187,0.0177521516692735,0.0132001946534469,0.0233947309831855,0.0408852318677653,0.0115539469399103,0.0169721604211004,0.0145715025422164,0.00374034658882505,0.00886016953374292,"[[1243, 257], [259, 1241]]","[0.16318041689883386, 0.16759150760231015]","[0.20256461619909955, 0.22644413082825432]","[0.21705846037212706, 0.23649753920017008]","[0.4392951269271948, 0.4639936549406583]","[0.27130048840959486, 0.28426867666548]","[0.20112492358462947, 0.21920113236293384]","[0.2990305014978575, 0.3100025581732007]","[0.9774387854320864, 0.9812025141011812]","[0.9260082224844318, 0.9081056664167283]","[0.04354945965486646, 0.03771971521318252]","[0.028534236776314302, 0.03653805401963181]","[0.04754475903744543, 0.030277110813111727]","[0.038985536652936754, 0.041959419421537685]","[0.025019434745543728, 0.03433997767103454]","[0.018969803623891227, 0.02805095947245853]","[0.0029413497788579514, 0.005660230842874098]","[0.005898503674143969, 0.016299855398252735]","[0.0298706706671383, 0.03694761620375281]"
1,F1,0.857,0.124083333333333,0.184558333333333,0.180673201226713,0.450694867632368,0.250238723826844,0.179027777777778,0.290880956780527,0.983200444815124,0.9695,0.00519080383413245,0.0069995039506779,0.00386250224739236,0.0223469090534256,0.0398028860899516,0.00366892978332305,0.00708099260071776,0.00608422347085348,0.00173057903676993,0.00589550205194132,"[[1289, 211], [218, 1282]]","[0.12351893514233994, 0.12512570612948673]","[0.17850393637007683, 0.1907325635847661]","[0.17711760364187337, 0.1844359771157392]","[0.4323106338792189, 0.4694848570070567]","[0.24657185446453217, 0.2539285058991651]","[0.1734428561267837, 0.18472771981658226]","[0.2890385551366997, 0.2927603250982699]","[0.9816392193649307, 0.9848672659898687]","[0.9732032695042202, 0.9653374042323687]","[0.008400621070498444, 0.013490267697079446]","[0.006401900961517863, 0.002753167125253519]","[0.019950049963026812, 0.02056637722503465]","[0.04115601780333423, 0.03386687521493473]","[0.007878262639363974, 0.003994986572107866]","[0.004042249343206779, 0.008288738481977103]","[0.0012953837332783777, 0.00192981722358195]","[0.004457953670284659, 0.008928595316495331]","[0.0029255109704992765, 0.011147952499281136]"
1,Hostility,0.844666666666667,0.194583333333333,0.252383333333333,0.236678151702102,0.463766991341991,0.309586701438006,0.250395833333333,0.339301773073562,0.985597442313039,0.9475,0.0124387387713635,0.0227760839478608,0.00983277717353771,0.0209130307531975,0.035711061082267,0.0228502233073375,0.00666624166758747,0.00925693959786179,0.00194063967191864,0.00951857650130052,"[[1272, 228], [238, 1262]]","[0.19257685364460575, 0.19613996558140703]","[0.24569643618426915, 0.25902906266353976]","[0.2330839500234907, 0.2400465181991171]","[0.45583437968671736, 0.47156667969556054]","[0.3073903138577272, 0.31172731119037145]","[0.2479206542950528, 0.25272066011749916]","[0.33996659285510517, 0.3384964026252194]","[0.9855725835675211, 0.9856013193590419]","[0.9543300056018591, 0.9406842973666587]","[0.03211658328783253, 0.026069445131682738]","[0.009634328659643908, 0.008834096779868936]","[0.02136396161652754, 0.018259429900019403]","[0.040346135657779836, 0.02556966499139437]","[0.021760126564523745, 0.01926067798437387]","[0.007888898783127728, 0.009961234399409883]","[0.0018921368182202676, 0.0019539844185712855]","[0.008034003458088211, 0.01500960566794804]","[0.009281983770448522, 0.004440945367849974]"
1,LSC,0.851666666666667,0.182833333333333,0.255825,0.230366894282278,0.473014898989899,0.302527775669795,0.271097222222222,0.361847118112536,0.991156310814568,0.959541666666667,0.0152297224020809,0.00630117934287789,0.00715353690685791,0.0225197725662873,0.0377210858626009,0.00392106229510128,0.0107369061442011,0.00393320540495942,0.000529570643273495,0.00465241499414847,"[[1259, 241], [204, 1296]]","[0.18972941794779344, 0.17548423795518073]","[0.2620984860371905, 0.2493128493957159]","[0.2375680752918762, 0.2228888712350699]","[0.4597898976734947, 0.4867465464269192]","[0.3087022014344946, 0.29612262530453676]","[0.2788586261392937, 0.262911524551276]","[0.37050463047877674, 0.35278894490595114]","[0.991259784614536, 0.99103940418899]","[0.9656057887087316, 0.9532919683887116]","[0.013979884090651075, 0.012588573200662862]","[0.008843526477532296, 0.009812172638066604]","[0.018037363412582556, 0.024527680925253075]","[0.042490711539954575, 0.027462017618795725]","[0.0048139221521543716, 0.005265921642455524]","[0.0033572086849076393, 0.007537994452621193]","[0.00042424741224965254, 0.0006971912347309059]","[0.0023495231843991228, 0.008284483153981975]","[0.004719557429657727, 0.017130260926897154]"
1,N1,0.852333333333333,0.119333333333333,0.170266666666667,0.169256439550944,0.421975073537574,0.236364819636393,0.176777777777778,0.274324099870866,0.975815054211843,0.889916666666667,0.00924962461700772,0.0108437449967968,0.00687465908245638,0.0221839400321142,0.0353811772055653,0.00442863619479941,0.00599963428026355,0.0055982482895066,0.00247130520797528,0.00807758601522345,"[[1271, 229], [214, 1286]]","[0.12294463998136615, 0.11562726037387538]","[0.17153327128711798, 0.16896296831392715]","[0.17212766290225445, 0.1663687316642794]","[0.4130778710227837, 0.43082574232882775]","[0.23763336523007794, 0.23506156885370477]","[0.18219484520407223, 0.17135735906204658]","[0.2802387615226664, 0.2684363448637098]","[0.9750741791618962, 0.9765353286196561]","[0.9064330177938309, 0.8737047480725696]","[0.009254216553436525, 0.015119127463221688]","[0.01115045538446302, 0.006872971480336648]","[0.019039113652318418, 0.021305852717784114]","[0.038353130371235916, 0.026721749264417335]","[0.009635461372205353, 0.0031744904020466072]","[0.007029252045506483, 0.005018614458604828]","[0.0023213878689928315, 0.0026554670412899484]","[0.0017496817657470987, 0.013399547811742255]","[0.0065524415917754385, 0.009872746172595369]"
1,N2,0.843333333333333,0.18025,0.247766666666667,0.225466359671496,0.465264309301809,0.295086144775235,0.261131944444444,0.370914343791481,0.987646927995552,0.939083333333333,0.0121906156986065,0.00962220377852993,0.00387842590492587,0.0231271755808139,0.0376250254537424,0.00757036948490976,0.00616094931720733,0.00809137568751327,0.0012060643102336,0.00501430246062869,"[[1261, 239], [231, 1269]]","[0.1911949016806289, 0.1693224242565625]","[0.24965956617597693, 0.24571329025017374]","[0.2262457738216921, 0.22446149560453055]","[0.4531898444352489, 0.4771992290052941]","[0.29638812406835513, 0.2936865319786489]","[0.2626426239215479, 0.2592221715195258]","[0.3760498309946655, 0.36553795765606484]","[0.9877667271687391, 0.9875168086186659]","[0.9477665971433495, 0.9301688478605035]","[0.023733627372243573, 0.009171713823275387]","[0.009459618076373653, 0.0063442760965695625]","[0.019917603857217917, 0.024050698524250035]","[0.04092904151991896, 0.027121230907071532]","[0.009986235701796898, 0.004796442224918052]","[0.009715720879861719, 0.007238192077302229]","[0.0012016162080726426, 0.0014124742695435283]","[0.0012128783148845957, 0.010073193889112167]","[0.012968554844050614, 0.00920879773535066]"
1,TD_U,0.837666666666667,0.1385,0.202816666666667,0.195209663134388,0.501905018592519,0.259227807388138,0.201708333333333,0.308332941953682,0.983706352515986,0.944291666666667,0.0129957257930786,0.0125124937562422,0.00212307919724577,0.02573269873073,0.0447568759698121,0.00340496271513131,0.00809450146065865,0.00436955448995326,0.00144166424446738,0.0075656845911876,"[[1254, 246], [241, 1259]]","[0.14609577849928154, 0.13234650629093267]","[0.20355690350301558, 0.2025519095879363]","[0.19705190187890706, 0.1940634148651439]","[0.48394533820685004, 0.5186641186258079]","[0.26975479070079794, 0.24971022082147595]","[0.20242477705629738, 0.20144878527926013]","[0.3106326002108374, 0.30644654826083406]","[0.9825657536587338, 0.9848339226658345]","[0.9514328759862323, 0.937413987817599]","[0.03174873779065348, 0.01875529154728756]","[0.011390321662912118, 0.010765389511974205]","[0.034473665182054296, 0.016140148220789838]","[0.044385283560672506, 0.03831193385993633]","[0.013044046447086552, 0.010396502809584282]","[0.010988799910189967, 0.005461272478621716]","[0.001395159631595652, 0.002212263838740581]","[0.00602846928918127, 0.01450572757585144]","[0.015474973998256479, 0.008667944105963825]"
1,Uniform,0.849,0.102083333333333,0.152391666666667,0.157779064642804,0.41802152985903,0.222849566023118,0.147409722222222,0.259141078681356,0.974098345843759,0.884291666666667,0.00434613493680179,0.0113038833052088,0.00362075901342983,0.0219018996358647,0.0384150441601836,0.00357323175763366,0.00283646766313532,0.0045203344352259,0.00214659635715328,0.00870599051419959,"[[1278, 222], [231, 1269]]","[0.10052590154649584, 0.10348997397611534]","[0.14885829431259445, 0.15588839023956233]","[0.1527382890819269, 0.162776122974971]","[0.4048155507858674, 0.4312200473691921]","[0.21768982135904538, 0.2279334733828186]","[0.1459632248149922, 0.14886445286892874]","[0.25923704374147344, 0.25908826708790533]","[0.9731121654270044, 0.975046990848974]","[0.9013126279794019, 0.8677150472442836]","[0.014099458961358023, 0.015530023298384694]","[0.005641932207991046, 0.008978673786118666]","[0.019233901072421615, 0.021615569661452557]","[0.042301046119799034, 0.028095020912301535]","[0.006958083175161652, 0.006548368560695815]","[0.004718713340377984, 0.00983245730612768]","[0.0011457418049489255, 0.0032776206807768314]","[0.008295971782463855, 0.013514884455338059]","[0.007286292830493557, 0.011122386109820106]"
1,kDN,0.846333333333333,0.1445,0.208083333333333,0.195515106167741,0.439152376789877,0.26458130979149,0.203486111111111,0.302454095663955,0.979419863775368,0.907916666666667,0.00794075283304777,0.00452040128503851,0.00697384747546941,0.0243193655630015,0.0370429206978118,0.0037107720568751,0.00748711277054706,0.00294313037283341,0.00160987768645347,0.00880932271327751,"[[1263, 237], [224, 1276]]","[0.14856866984091702, 0.14076161459508832]","[0.20760351044087283, 0.20859263008476123]","[0.19418649051425058, 0.19679825289187694]","[0.42801899472081517, 0.44980472327596005]","[0.2625769481687247, 0.26653299642268735]","[0.20602197531833805, 0.20101762132241663]","[0.3052047692275685, 0.29977241355065976]","[0.9787922768015976, 0.980004445497127]","[0.9199159148081855, 0.8963004502768797]","[0.016076623898026454, 0.013491613542943908]","[0.007365697739695139, 0.00591535667923675]","[0.024793197627314415, 0.01889826402147195]","[0.04135355767922393, 0.026327990866670505]","[0.005610594290088044, 0.0019288498796742465]","[0.004783589641244304, 0.003506530991725847]","[0.0017142011384481872, 0.0024602898498584723]","[0.008455947312111372, 0.010772712345650564]","[0.009905410892332364, 0.00614786923543236]"
2,CLD,0.857333333333333,0.188666666666667,0.240575,0.230071611134911,0.44493567959818,0.337448426629721,0.236909722222222,0.325402825608349,0.984895607450653,0.938416666666667,0.0195291804459093,0.0167715450159555,0.00359330009261063,0.0241280066084696,0.0431390532193336,0.00653396715356167,0.00578049398627043,0.00596369214928008,0.00139518508114021,0.006080336019589,"[[1291, 209], [219, 1281]]","[0.199067974134783, 0.17848454105845613]","[0.2484239102209192, 0.23290173762732946]","[0.2366919826485176, 0.22357238477111152]","[0.44119830263132415, 0.44879200005788195]","[0.34469238543945063, 0.3304299949600584]","[0.24854021976645044, 0.22548938203297073]","[0.33792891761644517, 0.31304260156212477]","[0.9861539972591695, 0.9836596351768119]","[0.9511059988987982, 0.9259734090988276]","[0.020060051171991933, 0.02574407909569679]","[0.009452039517428222, 0.009651983461069928]","[0.022463472675013967, 0.022323285942586417]","[0.042726796951592406, 0.03589826640244764]","[0.012368621061259194, 0.007635771861278483]","[0.007067368509455194, 0.01379775548105861]","[0.000889760226017404, 0.0022551362206270817]","[0.009480859716845863, 0.01387240992713268]","[0.015329872788011734, 0.018691320579091904]"
2,DCP,0.854666666666667,0.15825,0.213933333333333,0.222496015632474,0.451378696303696,0.272124060791627,0.210909722222222,0.303890696518518,0.979426396997498,0.915916666666667,0.00853098926137978,0.00867727715869955,0.0132142336978813,0.0160116311221058,0.0394683865059268,0.0110508454478039,0.0149656684983797,0.0129857172230227,0.00292805483934772,0.0101375094190941,"[[1285, 215], [221, 1279]]","[0.16829034604169482, 0.16231570573628024]","[0.21468622396425005, 0.2234623093098617]","[0.22357812632664648, 0.23356368593225563]","[0.44244375861391944, 0.46099988614722875]","[0.27489464254549156, 0.2805329657278156]","[0.21541252881355755, 0.21522987371347044]","[0.30654364445824345, 0.30843767922586024]","[0.9787471820592335, 0.9811461877638299]","[0.9287430389349204, 0.9035241145775317]","[0.039458276693003676, 0.03658693118989758]","[0.021069530424539278, 0.037060945014875626]","[0.03626058674158988, 0.03656983053552789]","[0.03980966020830864, 0.03872136512572401]","[0.02816034506986571, 0.03559302198939056]","[0.018185751145174227, 0.027948641724476635]","[0.002551886311456359, 0.004928394286555677]","[0.0027057755234943595, 0.019240100488847906]","[0.019880235389687004, 0.037451251742636055]"
