instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_Usefulness,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
21,0.5487106608986969,0.5487106608986969,0.0,1.0,0.005,1.0,0.9878735897198703,1.0,0.5359008608141906,0.75,0.75,0.9953333333333333,0.6,0.0019340289259883944,0.0006358395885351555,0.5713211842429781,0.0038140563801175617,0.003454990318022544,0.4680856607435752,0.5985596490960388
22,0.41342578616846526,0.41342578616846526,0.0,1.0,0.0,0.6842280760253419,0.7891400588061135,0.0,0.029148221264359564,0.75,0.75,0.8446666666666667,0.0,0.0014858205064614332,0.0020823787711390118,0.5153329063377642,0.004166456193314235,0.0011323878260611092,0.18569115115153537,9.992007221626415e-16
23,0.5273190562274526,0.5273190562274526,0.0,1.0,0.0,0.9789929976658887,0.9452454535228892,0.0,0.14191292573228997,0.75,0.75,0.9076666666666666,0.0,0.0014858205064614332,0.0020823787711390118,0.5396086649692234,0.004166456193314235,0.0011323878260611092,0.5776158631970133,4.8891585234360806e-05
24,0.3917044783661303,0.3917044783661303,0.0,1.0,0.0,0.7349116372124042,0.8001802279759698,0.0,0.017953273062994324,0.5,0.5,0.8613333333333333,0.0,0.0014858205064614332,0.0020823787711390118,0.516181881020964,0.004166456193314235,0.0011323878260611092,0.1579887416864126,9.992007221626415e-16
25,0.49390177640231214,0.49390177640231214,0.0,1.0,0.0,0.7562520840280094,0.8373587068654615,0.0,0.016143531759784446,0.75,0.75,0.7933333333333333,0.0,0.0007599026737885792,0.0006677948607051526,0.5498376125940971,0.0038140563801172273,0.0006323832120949467,0.49934918605758627,2.2870594307278487e-14
26,0.4979620820679904,0.4979620820679904,0.0,1.0,0.0,0.7425808602867623,0.8315900506002496,0.0,0.042128175875161156,0.75,0.75,0.7883333333333333,0.0,0.0012296246807289282,0.0019918802816461115,0.6263268390021652,0.008980817035266892,0.0012072829166212109,0.5935703042542299,5.05151476204459e-14
27,0.4409965009182265,0.4409965009182265,0.0,1.0,0.0,0.9949983327775925,0.9704712535985617,0.0,0.17638465666649583,0.5,0.5,0.926,0.0,0.0014858205064614332,0.0020823787711390118,0.6567690048747474,0.004166456193314235,0.0011323878260611092,0.08788348741834184,0.00159496872264482
28,0.505140892248685,0.505140892248685,0.0,1.0,0.0,0.8279426475491831,0.8606105391835307,0.0,0.03470859454533748,0.75,0.75,0.804,0.0,0.0012296246807289282,0.0019918802816461115,0.6740087081937799,0.008980817035266892,0.0011146702574432526,0.7167534687988,7.45925543557686e-12
29,0.39862578113032476,0.39862578113032476,0.0,1.0,0.0,0.6938979659886628,0.7869356115346835,0.0,0.012627834917519065,0.5,0.5,0.8563333333333334,0.0,0.0014858205064614332,0.0020823787711390118,0.5070620731163555,0.004166456193314235,0.0011323878260611092,0.17996047247239108,9.992007221626415e-16
30,0.461346525916677,0.461346525916677,0.0,1.0,0.0,0.7539179726575524,0.8333896771815024,0.0,0.011197885477446268,0.75,0.75,0.8186666666666667,0.0,0.0012296246807289282,0.0019918802816461115,0.589426478536019,0.008980817035266892,0.0011146702574432526,0.4864982723864899,9.992007221626415e-16
31,0.5414169592156701,0.5414169592156701,0.0,1.0,0.0,0.9829943314438147,0.9474601457391939,0.0,0.09578566860358717,0.75,0.75,0.9476666666666667,0.0,0.0007599026737885792,0.0006358395885351555,0.5593037286256272,0.0038140563801172273,0.0006323832120949467,0.46321537798395435,0.0007633362189887551
32,0.49312391299040503,0.49312391299040503,0.0,1.0,0.0,0.8039346448816272,0.8565455435643399,0.0,0.020718478184010958,0.75,0.75,0.798,0.0,0.00037215876858897755,0.0004088271766558919,0.8628070851727643,0.004803609736766189,0.00031609361743066143,0.75475577137464,1.352251643993532e-13
33,0.4449023546252966,0.4449023546252966,0.0,1.0,0.0,0.8876292097365789,0.8808294525073705,0.0,0.032899987448578916,0.5,0.5,0.845,0.0,0.0008041635955323398,0.0008797210417851508,0.7685726471759058,0.0041406820606541255,0.0007693720192702022,1.24577553074687,1.086575274201231e-12
34,0.5349077268846664,0.5349077268846664,0.0,1.0,0.0,0.928976325441814,0.9010730508313697,0.0,0.011203215802719102,0.75,0.75,0.8866666666666667,0.0,0.0014858205064614332,0.0020823787711390118,0.5582783345101163,0.004166456193314235,0.0011323878260611092,0.4667650755579029,3.336794946395557e-07
35,0.4941058608738813,0.4941058608738813,0.0,1.0,0.0,0.7579193064354786,0.8376651205575808,0.0,0.01617933309948849,0.75,0.75,0.7926666666666666,0.0,0.00037215876858897755,0.0004088271766558919,0.8593893358876191,0.004803609736766189,0.0002616265954483577,0.8383133671271777,3.896882816434375e-14
36,0.5271509973755798,0.5271509973755798,0.0,1.0,0.0,0.9693231077025675,0.9371204215703899,0.0,0.026252544924170618,0.75,0.75,0.911,0.0,0.0014858205064614332,0.0020823787711390118,0.6383832076649404,0.004166456193314235,0.0011323878260611092,0.1935788543577985,2.8005764533002005e-05
37,0.416205919342892,0.416205919342892,0.0,1.0,0.0,0.7562520840280094,0.8131923687577383,0.0,0.05072040244072862,0.75,0.75,0.8556666666666667,0.0,0.0012296246807289282,0.0019918802816461115,0.5742439293329208,0.008980817035266892,0.0012072829166212109,0.42996478222399237,9.992007221626415e-16
38,0.32364317044062263,0.32364317044062263,0.0,1.0,0.0,0.7209069689896632,0.747025751367971,0.0,0.017591859318260794,0.5,0.5,0.9093333333333333,0.0,0.00037215876858897755,0.0004088271766558919,1.0032100577807794,0.004803609736766189,0.0003818977515485723,1.1018200556575533,9.992007221626415e-16
39,0.4899485470069258,0.4899485470069258,0.0,1.0,0.0,0.889296432144048,0.8878900836599254,0.0,0.10109829550602734,0.75,0.75,0.8089999999999999,0.0,0.0008041635955323398,0.0008797210417851508,0.7515528232624212,0.0041406820606541255,0.0009294659999721963,1.180456940651871,1.1122769372268988e-11
40,0.48093247930533134,0.48093247930533134,0.0,1.0,0.0,0.6842280760253419,0.8120315740236208,0.0,0.013824782988008488,0.75,0.75,0.8013333333333333,0.0,0.00037215876858897755,0.0004088271766558919,0.8698461111533067,0.004803609736766189,0.0002616265954483577,0.9487068133438405,1.6653345369377362e-15
41,0.39994385435488355,0.39994385435488355,0.0,1.0,0.0,0.7495831943981327,0.8013312244813944,0.0,0.02903422396530131,0.75,0.75,0.8666666666666667,0.0,0.00037215876858897755,0.0004088271766558919,0.9561177436831269,0.004803609736766189,0.0002616265954483577,0.8172258736421766,9.992007221626415e-16
42,0.47704134144990573,0.47704134144990573,0.0,1.0,0.0,0.8229409803267755,0.8613010989634154,0.0,0.014962777248988202,0.75,0.75,0.8156666666666667,0.0,0.0014858205064614332,0.0020823787711390118,0.49888824032577245,0.004166456193314235,0.0011323878260611092,0.4057016753419341,1.2512213487526297e-13
43,0.45467131289426166,0.45467131289426166,0.0,1.0,0.0,0.7869289763254418,0.844196392567151,0.0,0.009470694754687758,0.75,0.75,0.827,0.0,0.0014858205064614332,0.0020823787711390118,0.4864364457112623,0.004166456193314235,0.0011323878260611092,0.36647993426219627,3.219646771412959e-15
44,0.46973606727671047,0.46973606727671047,0.0,1.0,0.0,0.9956652217405801,0.9788790808129938,0.0,0.18752704559588051,0.5,0.5,0.949,0.0,0.0012296246807289282,0.0018441430007093372,0.785583145058904,0.008980817035266892,0.0011146702574432526,1.014532775000785,0.07687300968129697
45,0.36418370160580626,0.36418370160580626,0.0,1.0,0.0,0.8066022007335778,0.8178493067567432,0.0,0.014765830096599708,0.5,0.5,0.883,0.0,0.0012296246807289282,0.0018441430007093372,0.6682072239778569,0.008980817035266892,0.0011146702574432526,0.6026779437331902,9.992007221626415e-16
46,0.3222022512400122,0.3222022512400122,0.0,1.0,0.0,0.7242414138046016,0.7478727147755814,0.0,0.008453240263899708,0.5,0.5,0.9093333333333333,0.0,0.0012296246807289282,0.0018441430007093372,0.6050305635014754,0.008980817035266892,0.0011146702574432526,0.4442187185492537,9.992007221626415e-16
47,0.574237359338491,0.574237359338491,0.0,1.0,0.0,0.9933311103701233,0.9656001069916632,0.0,0.21623913035864417,1.0,1.0,0.9876666666666667,0.0,0.0007599026737885792,0.0036853772024696245,0.6830293998005812,0.0038140563801172273,0.00070648777393756,0.6926095741905172,0.3404989911519797
48,0.41096076843805074,0.41096076843805074,0.0,1.0,0.0,0.8276092030676893,0.8451083068022531,0.0,0.042706286565259766,0.5,0.5,0.8556666666666667,0.0,0.00037215876858897755,0.0004088271766558919,0.8935416469614651,0.004803609736766189,0.00028757364860115185,1.5642897949346137,7.882583474838643e-15
49,0.49685321598916876,0.49685321598916876,0.0,1.0,0.0,0.7942647549183062,0.852289164616728,0.0,0.0590666265952543,0.75,0.75,0.798,0.0,0.0008041635955323398,0.0009103225301581717,0.7512233257014638,0.0041406820606541255,0.0007693720192702022,0.9627110340928955,4.551914400963245e-14
50,0.44997605661292894,0.44997605661292894,0.0,1.0,0.0,0.9896632210736912,0.960874980287968,0.0,0.1361986923864339,0.75,0.75,0.948,0.0,0.0012296246807289282,0.0019918802816461115,0.49477032752638755,0.008980817035266892,0.0012072829166212109,0.33432263086325076,0.0022101492263908577
51,0.4930499389724614,0.4930499389724614,0.0,1.0,0.0,0.9589863287762588,0.9278164764950614,0.0,0.05221948476963989,0.75,0.75,0.8586666666666667,0.0,0.00037215876858897755,0.0004088271766558919,0.8080021605230503,0.004803609736766189,0.0002616265954483577,1.621782188519395,1.619052286743434e-07
52,0.4660792822829336,0.4660792822829336,0.0,1.0,0.0,0.679893297765922,0.8122555024624923,0.0,0.028576154114013597,0.75,0.75,0.8096666666666666,0.0,0.00037215876858897755,0.0004088271766558919,0.8790028399779168,0.004803609736766189,0.0002616265954483577,1.066459419355096,9.992007221626415e-16
53,0.48099185343048423,0.48099185343048423,0.0,1.0,0.0,0.8056018672890963,0.8549149128487752,0.0,0.04056625723784946,0.75,0.75,0.8103333333333333,0.0,0.0014858205064614332,0.0020823787711390118,0.5049817120488207,0.004166456193314235,0.0011323878260611092,0.3918001674494406,9.45910016980678e-14
54,0.4259098907940697,0.4259098907940697,0.0,1.0,0.0,0.9903301100366789,0.9600763933026636,0.0,0.08748472113836747,0.5,0.5,0.9306666666666666,0.0,0.0008041635955323398,0.0008797210417851508,0.7618296351233195,0.0041406820606541255,0.0007693720192702022,1.3971454824811256,0.00016145690295043123
55,0.511733822072865,0.511733822072865,0.0,1.0,0.0,0.7775925308436146,0.8402205991325062,0.0,0.03591033213467265,0.75,0.75,0.7943333333333333,0.0,0.0014858205064614332,0.0020823787711390118,0.5553868451199678,0.004166456193314235,0.0011323878260611092,0.3156236691568142,2.4108492979764335e-12
56,0.5650557858357627,0.5650557858357627,0.0,1.0,0.0,0.9989996665555185,0.9897484650701293,0.0,0.10564406794189396,1.0,1.0,0.9906666666666667,0.4,0.0007599026737885792,0.005021249503853106,0.7150596851575562,0.0038140563801172273,0.0010835094359333576,0.7968729332881286,0.3668499460066031
57,0.44861098484602446,0.44861098484602446,0.0,1.0,0.0,0.7415805268422808,0.8275110298756414,0.0,0.02892543044170126,0.75,0.75,0.8216666666666667,0.0,0.0008041635955323398,0.0008846235686565314,0.7743069968108438,0.0041406820606541255,0.0009294659999721963,1.1255855619261705,9.992007221626415e-16
58,0.466469346934707,0.466469346934707,0.0,1.0,0.0,0.902967655885295,0.8946072797408823,0.0,0.0658335862502657,0.75,0.75,0.837,0.0,0.0014858205064614332,0.0020823787711390118,0.6039581750867786,0.004166456193314235,0.0011323878260611092,0.13981830554239438,1.7441859069677965e-10
59,0.4649585846485087,0.4649585846485087,0.0,1.0,0.0,0.9829943314438147,0.9505163812778977,0.0,0.13711992434495301,0.75,0.75,0.9106666666666666,0.0,0.0007599026737885792,0.0006677948607051526,0.4391591696448573,0.0038140563801172273,0.0008268738829725896,0.2845223030035352,3.978555444492857e-05
60,0.5228189069105107,0.5228189069105107,0.0,1.0,0.009333333333333334,1.0,0.9881109979176664,0.3333333333333333,0.531599487284701,0.75,0.75,0.97,0.4,0.0007599026737885792,0.0006677948607051526,0.5145048549016076,0.0038140563801172273,0.0006323832120949467,0.38155754128833386,0.10480059287648352
61,0.4714639951457549,0.4714639951457549,0.0,1.0,0.0,0.6992330776925642,0.8191718167835134,0.0,0.022451998513201454,0.75,0.75,0.8063333333333333,0.0,0.0008041635955323398,0.0009103225301581717,0.7653671114925054,0.0041406820606541255,0.0007693720192702022,1.0739280565438603,9.992007221626415e-16
62,0.43598294240171853,0.43598294240171853,0.0,1.0,0.0,0.9089696565521841,0.8769423285064667,0.0,0.04960988420701529,0.75,0.75,0.8716666666666667,0.0,0.0007599026737885792,0.0006677948607051526,0.44216579054484717,0.0038140563801172273,0.0005999721692024217,0.31239049762129695,6.4314109593717505e-12
63,0.5517087876120828,0.5517087876120828,0.0,1.0,0.0,0.9393131043681227,0.9039053199772104,0.0,0.06276706231240525,0.75,0.75,0.9163333333333333,0.0,0.0007599026737885792,0.0006358395885351555,0.6440486042019042,0.0038140563801172273,0.0006954389942744277,0.6530585256115068,4.5942591149548364e-06
64,0.5526718068067994,0.5526718068067994,0.0,1.0,0.0,0.9383127709236412,0.9028433411601307,0.0,0.06479185246638552,0.75,0.75,0.9216666666666666,0.0,0.0012296246807289282,0.0019918802816461115,0.663645742714774,0.008980817035266892,0.0012072829166212109,0.7530261995660897,7.844469209252548e-06
65,0.3960353531397527,0.3960353531397527,0.0,1.0,0.0,0.6888962987662555,0.7827564022957545,0.0,0.02547007228760756,0.5,0.5,0.86,0.0,0.0008041635955323398,0.0008846235686565314,0.7975493345337158,0.0041406820606541255,0.0008456404886534373,1.093095685597817,9.992007221626415e-16
66,0.5003312071022663,0.5003312071022663,0.0,1.0,0.0,0.9983327775925308,0.9880707543310865,0.0,0.20882855924868515,1.0,1.0,0.9566666666666667,0.1,0.0014858205064614332,0.0020823787711390118,0.6675133916430491,0.004166456193314235,0.001253236307064233,0.12888923456009968,0.0788813472216816
67,0.4489873993643687,0.4489873993643687,0.0,1.0,0.0,0.7905968656218739,0.8443323933128124,0.0,0.004168037899984434,0.75,0.75,0.8246666666666667,0.0,0.00037215876858897755,0.0004088271766558919,0.8752175730525031,0.004803609736766189,0.00028757364860115185,1.3615118673301254,2.7755575615628953e-15
68,0.519816596821516,0.519816596821516,0.0,1.0,0.0,0.9499833277759253,0.919725813509531,0.0,0.09383775961512564,0.75,0.75,0.8713333333333333,0.0,0.0012296246807289282,0.0019918802816461115,0.5800381682581836,0.008980817035266892,0.0012072829166212109,0.5256318768529185,2.4954096283138967e-07
69,0.43516511398012914,0.43516511398012914,0.0,1.0,0.0,0.9116372124041348,0.8907255056073934,0.0,0.02525797893131343,0.5,0.5,0.8593333333333333,0.0,0.0007599026737885792,0.0006254420228412197,0.6849680026076626,0.0038140563801172273,0.0005999721692024217,0.8524766097577271,9.32520727308002e-12
70,0.4301365847334042,0.4301365847334042,0.0,1.0,0.0,0.8532844281427142,0.8541544892297471,0.0,0.016106483526776016,0.75,0.75,0.8583333333333334,0.0,0.0008041635955323398,0.0009103225301581717,0.7809629368628821,0.0041406820606541255,0.0009294659999721963,0.8780331811609179,4.6629367034256685e-15
71,0.5724631322912743,0.5724631322912743,0.0,1.0,0.0,0.9966655551850617,0.9752433456859794,0.0,0.0932784957715056,1.0,1.0,0.9853333333333333,0.0,0.0008041635955323398,0.0009052776457521408,0.690748427778183,0.0041406820606541255,0.0007693720192702022,1.067388875881315,0.2309677080125681
72,0.34831473924773615,0.34831473924773615,0.0,1.0,0.0,0.7005668556185395,0.756452618690283,0.0,0.00938855613393641,0.5,0.5,0.8906666666666667,0.0,0.00037215876858897755,0.0004088271766558919,0.98133937289739,0.004803609736766189,0.00028757364860115185,1.120759367798443,9.992007221626415e-16
73,0.48800558566045016,0.48800558566045016,0.0,1.0,0.0,0.7759253084361454,0.8462114552350224,0.0,0.0313017542468641,0.75,0.75,0.8026666666666666,0.0,0.00037215876858897755,0.0004088271766558919,0.8687449788805237,0.004803609736766189,0.0002616265954483577,0.7662608337035823,3.7414515929868476e-14
74,0.41004523115025004,0.41004523115025004,0.0,1.0,0.0,0.8816272090696899,0.8667660470624143,0.0,0.012048172480895403,0.5,0.5,0.8636666666666667,0.0,0.0007599026737885792,0.0006254420228412197,0.655361476523395,0.0038140563801172273,0.0005999721692024217,0.7967490088736351,3.608224830031824e-14
75,0.5313273854801678,0.5313273854801678,0.0,1.0,0.0,0.9849949983327776,0.9524663747239082,0.0,0.0683892098142922,0.75,0.75,0.94,0.0,0.00037215876858897755,0.0004088271766558919,0.7945513666088263,0.004803609736766189,0.0002616265954483577,0.5400193957041112,0.0014518131363857182
76,0.44739223732467304,0.44739223732467304,0.0,1.0,0.0,0.816272090696899,0.8499018133708933,0.0,0.06171918910366858,0.75,0.75,0.831,0.0,0.0014858205064614332,0.0020823787711390118,0.5698076633990945,0.004166456193314235,0.0011323878260611092,0.15280986773896899,3.796962744218107e-14
77,0.5278520879975235,0.5278520879975235,0.0,1.0,0.0,0.9699899966655552,0.9384032911383822,0.0,0.026820343141907288,0.75,0.75,0.9103333333333333,0.0,0.0012296246807289282,0.0019918802816461115,0.7195067547102175,0.008980817035266892,0.0011146702574432526,0.8704160250295799,2.2480086528091568e-05
78,0.5315395327170772,0.5315395327170772,0.0,1.0,0.0,0.952650883627876,0.9227768094653854,0.0,0.15451531134886165,0.75,0.75,0.8953333333333333,0.0,0.0014858205064614332,0.0020823787711390118,0.6265114998526743,0.004166456193314235,0.001253236307064233,0.21941553473452127,1.8010570229428118e-06
79,0.48313458756199557,0.48313458756199557,0.0,1.0,0.0,0.6945648549516505,0.8156694087579504,0.0,0.009846504851426463,0.75,0.75,0.7993333333333333,0.0,0.00037215876858897755,0.0004088271766558919,0.8674794412894581,0.004803609736766189,0.0002616265954483577,0.9473746976752918,2.4424906541753475e-15
80,0.5598228747473579,0.5598228747473579,0.0,1.0,0.0,0.9769923307769256,0.93723791447254,0.0,0.013455717146613422,0.75,0.75,0.9543333333333334,0.0,0.0008041635955323398,0.0009052776457521408,0.707327573379152,0.0041406820606541255,0.0007693720192702022,1.076146527306166,0.0005009350169598155
81,0.5054643813773627,0.5054643813773627,0.0,1.0,0.0,0.7442480826942315,0.830339079596829,0.0,0.026852277092158205,0.75,0.75,0.7876666666666666,0.0,0.00037215876858897755,0.0004088271766558919,0.8387588687043344,0.004803609736766189,0.0002616265954483577,1.0021102153911896,3.238520562832106e-13
82,0.5152894306067952,0.5152894306067952,0.0,1.0,0.0,0.865621873957986,0.8730963680516984,0.0,0.03942435465490568,0.75,0.75,0.8153333333333334,0.0,0.0012296246807289282,0.0019918802816461115,0.6066865661424031,0.008980817035266892,0.0011146702574432526,0.5689798705622074,3.412337079625116e-11
83,0.5097846369382465,0.5097846369382465,0.0,1.0,0.0,0.9283094364788262,0.906079583201728,0.0,0.012036741573255183,0.75,0.75,0.8553333333333333,0.0,0.0014858205064614332,0.0020823787711390118,0.6145891648332369,0.004166456193314235,0.0011323878260611092,0.18851751292103167,1.4030461335695732e-08
84,0.4663419936301043,0.4663419936301043,0.0,1.0,0.0,0.7759253084361454,0.8418257197244873,0.0,0.02289079359059798,0.75,0.75,0.8173333333333334,0.0,0.0007599026737885792,0.0006677948607051526,0.5160759991278193,0.0038140563801172273,0.0005999721692024217,0.4455668586102567,9.992007221626415e-16
85,0.44406602178921495,0.44406602178921495,0.0,1.0,0.0,0.7195731910636879,0.8138247451989112,0.0,0.00846184708429143,0.75,0.75,0.825,0.0,0.0014858205064614332,0.0020823787711390118,0.4985055624873882,0.004166456193314235,0.0011323878260611092,0.28295884980422664,9.992007221626415e-16
86,0.5758608502878966,0.5758608502878966,0.0,1.0,0.003,0.9996665555185061,0.9938300139688271,0.5,0.19140705787424928,1.0,1.0,0.9976666666666667,0.6,0.0007599026737885792,0.005021249503853106,0.6852500742794222,0.003814063555431152,0.0013417807837890797,0.6841665156661735,0.6596890804312947
87,0.49054753979942334,0.49054753979942334,0.0,1.0,0.0,0.9793264421473825,0.9473413930896849,0.0,0.160791780437611,0.75,0.75,0.8706666666666667,0.0,0.0014858205064614332,0.0020823787711390118,0.4903551884461292,0.004166456193314235,0.0011323878260611092,0.6643072094730395,1.332206846461518e-05
88,0.5609949876541822,0.5609949876541822,0.0,1.0,0.0006666666666666666,0.9983327775925308,0.9809831873216307,0.0,0.21398643141729456,1.0,1.0,0.976,0.1,0.0014858205064614332,0.0020823787711390118,0.6617652359008653,0.004166456193314235,0.0011323878260611092,0.26516536546334235,0.11204646943257321
89,0.4025997653136879,0.4025997653136879,0.0,1.0,0.0,0.6668889629876625,0.7739315205804171,0.0,0.010362865001771748,0.75,0.75,0.857,0.0,0.0008041635955323398,0.0008846235686565314,0.7953621212987363,0.0041406820606541255,0.0007693720192702022,1.0786900563303612,9.992007221626415e-16
90,0.4843256565653502,0.4843256565653502,0.0,1.0,0.0,0.9079693231077026,0.8991708764609424,0.0,0.0942791514968162,0.75,0.75,0.8166666666666667,0.0,0.0014858205064614332,0.0020823787711390118,0.6036525576761541,0.004166456193314235,0.0011323878260611092,0.16134580405721163,2.256944631439555e-10
91,0.4625310931165083,0.4625310931165083,0.0,1.0,0.0,0.8262754251417139,0.8592235275151924,0.0,0.01916618728251318,0.75,0.75,0.8240000000000001,0.0,0.0008041635955323398,0.0009103225301581717,0.7671126575654279,0.0041406820606541255,0.0007693720192702022,0.9093707648792049,4.551914400963152e-15
