,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
37,100,TD_U,Data1_,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
38,150,TD_U,Data1_,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
39,199,TD_U,Data1_,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,average,TD_U,Data1_,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,15,TD_U,Data2_,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1
86,50,TD_U,Data2_,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
87,100,TD_U,Data2_,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
88,150,TD_U,Data2_,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0
89,199,TD_U,Data2_,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5,average,TD_U,Data2_,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
135,15,TD_U,Data3_,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0
136,50,TD_U,Data3_,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0
137,100,TD_U,Data3_,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
138,150,TD_U,Data3_,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
139,199,TD_U,Data3_,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
6,average,TD_U,Data3_,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
185,15,TD_U,Data4_,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186,50,TD_U,Data4_,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
187,100,TD_U,Data4_,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188,150,TD_U,Data4_,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1
189,199,TD_U,Data4_,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0
7,average,TD_U,Data4_,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
235,15,TD_U,Data5_,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
236,50,TD_U,Data5_,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
237,100,TD_U,Data5_,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
238,150,TD_U,Data5_,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
239,199,TD_U,Data5_,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
8,average,TD_U,Data5_,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0
285,15,TD_U,Data6_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,50,TD_U,Data6_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,100,TD_U,Data6_,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
288,150,TD_U,Data6_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,199,TD_U,Data6_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,average,TD_U,Data6_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,15,TD_U,Data7_,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0
336,50,TD_U,Data7_,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
337,100,TD_U,Data7_,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
338,150,TD_U,Data7_,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0
339,199,TD_U,Data7_,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
10,average,TD_U,Data7_,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0
385,15,TD_U,Data8_,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
386,50,TD_U,Data8_,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
387,100,TD_U,Data8_,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,150,TD_U,Data8_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
389,199,TD_U,Data8_,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,average,TD_U,Data8_,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,15,TD_U,Data9_,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
436,50,TD_U,Data9_,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
437,100,TD_U,Data9_,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
438,150,TD_U,Data9_,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1
439,199,TD_U,Data9_,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
12,average,TD_U,Data9_,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1
735,15,TD_U,arrhythmia_cfs,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0
736,50,TD_U,arrhythmia_cfs,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0
737,100,TD_U,arrhythmia_cfs,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
738,150,TD_U,arrhythmia_cfs,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
739,199,TD_U,arrhythmia_cfs,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
13,average,TD_U,arrhythmia_cfs,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1185,15,TD_U,banknote_authentication,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1186,50,TD_U,banknote_authentication,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1187,100,TD_U,banknote_authentication,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1188,150,TD_U,banknote_authentication,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1189,199,TD_U,banknote_authentication,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,average,TD_U,banknote_authentication,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
935,15,TD_U,breast-w,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1
936,50,TD_U,breast-w,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
937,100,TD_U,breast-w,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
938,150,TD_U,breast-w,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
939,199,TD_U,breast-w,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
15,average,TD_U,breast-w,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1035,15,TD_U,diabetes,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1
1036,50,TD_U,diabetes,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1
1037,100,TD_U,diabetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1038,150,TD_U,diabetes,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1039,199,TD_U,diabetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,average,TD_U,diabetes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
835,15,TD_U,diabetic_retinopathy,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0
836,50,TD_U,diabetic_retinopathy,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
837,100,TD_U,diabetic_retinopathy,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1
838,150,TD_U,diabetic_retinopathy,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
839,199,TD_U,diabetic_retinopathy,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
17,average,TD_U,diabetic_retinopathy,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
985,15,TD_U,ilpd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
986,50,TD_U,ilpd,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
987,100,TD_U,ilpd,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1
988,150,TD_U,ilpd,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
989,199,TD_U,ilpd,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
18,average,TD_U,ilpd,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1085,15,TD_U,ionosphere,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1086,50,TD_U,ionosphere,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
1087,100,TD_U,ionosphere,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1088,150,TD_U,ionosphere,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1089,199,TD_U,ionosphere,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
19,average,TD_U,ionosphere,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
685,15,TD_U,pima,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
686,50,TD_U,pima,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
687,100,TD_U,pima,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
688,150,TD_U,pima,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
689,199,TD_U,pima,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,average,TD_U,pima,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
885,15,TD_U,segment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,50,TD_U,segment,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
887,100,TD_U,segment,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
888,150,TD_U,segment,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
889,199,TD_U,segment,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
21,average,TD_U,segment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,15,TD_U,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,50,TD_U,sonar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1137,100,TD_U,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,150,TD_U,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,199,TD_U,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,average,TD_U,sonar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,15,TD_U,vertebral_column,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1
786,50,TD_U,vertebral_column,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0
787,100,TD_U,vertebral_column,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0
788,150,TD_U,vertebral_column,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
789,199,TD_U,vertebral_column,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
23,average,TD_U,vertebral_column,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1
1235,15,TD_U,wdbc,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1236,50,TD_U,wdbc,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1237,100,TD_U,wdbc,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
1238,150,TD_U,wdbc,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0
1239,199,TD_U,wdbc,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0
24,average,TD_U,wdbc,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1
