,n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme
1131,50,N2,teaching_assistant_LH,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1132,100,N2,teaching_assistant_LH,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1133,150,N2,teaching_assistant_LH,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
1134,199,N2,teaching_assistant_LH,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
22,average,N2,teaching_assistant_LH,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1180,15,N2,teaching_assistant_LM,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1181,50,N2,teaching_assistant_LM,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
1182,100,N2,teaching_assistant_LM,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
1183,150,N2,teaching_assistant_LM,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
1184,199,N2,teaching_assistant_LM,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
23,average,N2,teaching_assistant_LM,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
1230,15,N2,teaching_assistant_MH,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1
1231,50,N2,teaching_assistant_MH,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1232,100,N2,teaching_assistant_MH,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1233,150,N2,teaching_assistant_MH,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1234,199,N2,teaching_assistant_MH,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
24,average,N2,teaching_assistant_MH,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1280,15,N2,titanic,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1281,50,N2,titanic,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1282,100,N2,titanic,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1283,150,N2,titanic,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1284,199,N2,titanic,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,average,N2,titanic,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
130,15,N2,vertebral_column,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
131,50,N2,vertebral_column,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
132,100,N2,vertebral_column,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
133,150,N2,vertebral_column,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
134,199,N2,vertebral_column,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,average,N2,vertebral_column,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
580,15,N2,wdbc,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
581,50,N2,wdbc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
582,100,N2,wdbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,150,N2,wdbc,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
584,199,N2,wdbc,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
27,average,N2,wdbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
